name_speaker,datetime,topic,text
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Ho già avuto modo di esprimere ai familiari e alle consorelle di suor Leonella il più profondo cordoglio mio e di Palazzo Madama. Nel momento in cui sembrano accentuarsi le ragioni di contrapposizione tra le religioni, dobbiamo tutti lavorare affinché la disponibilità al confronto e al dialogo interreligioso che il Pontefice ha voluto ribadire nel suo discorso di domenica scorsa prevalga fra tutti. Invito l'Assemblea ad osservare un momento di raccoglimento. )."
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Signor Presidente, poche parole, ma sentite, a nome del mio Gruppo per la scomparsa dolorosa dell'amico e collega Ignazio Manunza, eletto in Forza Italia per la seconda legislatura, collega caro, persona saggia dai modi e dal temperamento oculato e razionale."
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Una persona che ci mancherà, che mancherà al suo territorio, alla sua Sardegna, ai suoi amici, ai tanti amici che abbiamo avuto modo di incontrare ad agosto in occasione delle sue esequie."
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"È stata una scomparsa improvvisa. Preferiamo ricordarlo seduto nei nostri banchi - come ella molto opportunamente ha ricordato - sempre attento, personaggio della politica locale, ma anche di quella nazionale; attento ai lavori dell'Aula, presente, non soltanto con il corpo, ma con la mente, sempre attento anche alle esigenze della sua Regione."
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Non dimentico, non possiamo dimenticare, le sue battaglie per il riconoscimento di alcune prerogative e di alcuni diritti della sua terra, la sua Sardegna. Non possiamo dimenticare la sua storia, la sua militanza politica in quel territorio, dove è stato sindaco ed assessore regionale. È stato un uomo di spicco che ha fatto crescere il suo territorio, la sua Isola."
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Ignazio Manunza è andato via improvvisamente: nessuno di noi lo immaginava. Vogliamo ricordare di lui l'espressione quasi sorniona, ma pacata e saggia di una persona che sapeva dove andava, sapeva dove si dirigeva la sua politica, quella politica nella quale si era sempre identificato e per la quale aveva sempre dato alla sua amata terra il massimo di se stesso."
SCHIFANI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Con questo ci associamo al dolore dei suoi familiari e dei suoi amici e di tutti coloro che hanno creduto nel suo progetto.
MANZIONE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
MANZIONE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Signor Presidente, abbiamo vissuto in quest'Aula, nella scorsa legislatura, momenti di confronto a volte molto aspro e intenso. Mi accadeva spesso di girarmi alla mia sinistra e di incrociare immediatamente lo sguardo di un collega al quale non si poteva non essere affezionati: Ignazio Manunza."
MANZIONE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Aveva una disponibilità espressa anche dal tratto somatico, aveva una saggezza che si rinveniva nelle sue parole, che non erano mai parole fuori posto o pronunciate a caso: era una persona, al di là dell'atteggiamento, profondamente aperta e disponibile. Era uno di quei colleghi con i quali, nonostante le diverse posizioni politiche, si ha sempre il piacere di ritrovarsi, di rivedersi e di riscoprire che, anche da opposte barricate, vi è un modo comune di intendere la politica, fatto di passione, di coinvolgimento, di radicamento sul territorio."
MANZIONE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Lo voglio ricordare così. È una delle persone che quando sono stato male in Aula mi è stata vicina, più di tante altre; voglio ricordare quel sorriso profondo al quale faceva riferimento anche il collega Schifani, il sorriso di un uomo che sa già cosa accadrà domani, perché ha vissuto con profonda passione il suo passato e con grande consapevolezza l'oggi, il quotidiano. In questa dimensione so che Ignazio, in qualche modo, continuerà ad essere sempre con noi, con quel sorriso."
MANZIONE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"A nome del Gruppo dell'Ulivo e di tutti i colleghi che nella passata legislatura hanno avuto la possibilità di conoscerlo a fondo, intendo rinnovare il nostro cordoglio innanzitutto alla famiglia; un cordoglio che appartiene a tutti noi, perché è venuto a mancare uno di noi."
POLLEDRI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
POLLEDRI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Signor Presidente, il Gruppo della Lega Nord si associa al dolore dei familiari per la perdita del collega Manunza. Lo ricordano - soprattutto i senatori della passata legislatura - come un esempio di attività proficua e di umana comprensione."
POLLEDRI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Esprimiamo altresì una sentita parola di cordoglio per la perdita di suor Leonella Sgorbati, tristemente uccisa a Mogadiscio; il mio cordoglio è poi particolarmente sentito, perché era piacentina come me. Crediamo sia stato un esempio da seguire, nel segno del perdono inteso come moltiplicazione dell'amore."
POLLEDRI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Però, signor Presidente, non ci sottraiamo al tema della reciprocità. La preoccupazione estrema per la sorte dei cristiani, dei nostri missionari e degli operatori del volontariato in questo momento in giro per il mondo deve accomunare la politica italiana e unire questo Parlamento. Crediamo che tale preoccupazione dovrà trovare lo spazio politico per una meditazione sul tema della reciprocità: non è possibile che vi sia una mattanza di cristiani in giro per il mondo e che si possa semplicemente invocare il dialogo."
POLLEDRI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Parimenti, signor Presidente, ci consenta di esprimere il rammarico, ed anche il cordoglio ai familiari, per la perdita di Oriana Fallaci.  Un personaggio, signor Presidente, che ha marcato non solamente la vita letteraria, ma anche la coscienza critica del Paese. Credo che la nostra gratitudine vada espressa per le sue affermazioni anche contestabili, perché hanno suscitato una profonda critica, ma dettate dall'amore sincero per la nostra terra e per i valori dell'Occidente."
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Senatore Polledri, desidero soltanto sottolineare che al ricordo di Oriana Fallaci si è associato il Senato. Ho provveduto, già nei giorni scorsi, a nome mio e di questo ramo del Parlamento, a comunicare i nostri sentimenti alla famiglia di una persona così importante per la cultura italiana di questi decenni."
MATTEOLI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
MATTEOLI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Anch'io, signor Presidente, mi associo, così come hanno fatto altri colleghi, alla manifestazione di cordoglio per il lutto che ha colpito la famiglia del senatore Manunza."
MATTEOLI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Ho avuto occasione di conoscerlo più di trent'anni fa perché, per i casi della vita, ho abitato per un anno ad Oristano per ragioni di lavoro. L'ho ritrovato qui al Senato con lo stesso spirito dei decenni passati; ricordammo alcune delle chiacchierate che facemmo allora e ho appreso soltanto da pochi giorni - quand'è accaduto mi trovavo all'estero - della sua morte."
MATTEOLI,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Desidero, quindi, anch'io associarmi alle parole che hanno già pronunciato i miei colleghi per la sua scomparsa."
SODANO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
SODANO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Signor Presidente, desidero brevemente intervenire per esprimere a mia volta, a nome del Gruppo Rifondazione Comunista-Sinistra Europea, il cordoglio per la scomparsa del senatore Manunza."
SODANO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Insieme al collega Malabarba ho avuto modo di conoscerlo nella passata legislatura e - come ricordato da lei, Presidente, e da altri colleghi - abbiamo avuto modo di apprezzarne soprattutto il tratto umano ed il sorriso disarmante che, anche nei momenti di maggior tensione in quest'Aula, è stato spesso utilissimo per recuperare la dialettica democratica."
SODANO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Ci associamo, quindi, alle espressioni di dolore e di cordoglio dei colleghi per la scomparsa del senatore Manunza, estendendo le nostre condoglianze alla famiglia."
DONOFRIO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
DONOFRIO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Signor Presidente, anche il Gruppo UDC si associa in modo particolare al dolore del Gruppo di Forza Italia e della famiglia per la morte del senatore Manunza."
DONOFRIO,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Non ero, purtroppo, tra coloro che avevano avuto la fortuna di conoscerlo bene personalmente. Ne ho sentito parlare molto bene da coloro che lo ebbero come collega in Commissione. Il nostro rammarico, dunque, non è minore."
MASSIDDA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
MASSIDDA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Vorrei associarmi a tutto ciò che è stato detto su Ignazio Manunza. Potrei dire tante altre cose perché assieme abbiamo fatto diverse campagne elettorali. Lo conoscevo da molti anni e per molto tempo abbiamo percorso la stessa strada; vorrei pertanto ricordare qualcosa che ultimamente, nelle nostre Aule, non è molto consueto."
MASSIDDA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Ignazio stava male da molto tempo; spesso, di fronte a certe malattie, è consigliabile ridurre l'impegno politico, ma era tanto l'amore e il legame con gli elettori che gli avevano dato fiducia che anche in momenti difficili per la sua salute voleva essere presente in quest'Aula. Lo dico per ricordare ai tanti colleghi che talvolta non sono presenti ai nostri lavori quanto sia importante il nostro ruolo e quanto abbia dato con il proprio lavoro e con il proprio esempio Ignazio, che, insieme a me e ad altri parlamentari di Forza Italia, ha voluto aiutare gli amici della Democrazia Cristiana e del Movimento per l'Autonomia ad avere la dignità di Gruppo per potere svolgere appieno la loro azione."
MASSIDDA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Per queste ragioni mi associo al dolore dei familiari e voglio portare, a nome del nostro Gruppo, un contributo affettuoso al ricordo di Ignazio."
MASTELLA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Domando di parlare.
PRESIDENTE,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,Ne ha facoltà.
MASTELLA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"In rappresentanza del Governo, esprime solidarietà alla famiglia e vicinanza al Gruppo di Forza Italia, di cui era espressione politica, un amico del senatore Manunza. Ne ricordo i tratti di uomo mite, ma anche determinato, e il suo profondo affetto e legame con la realtà territoriale di Oristano. È un nesso, quello tra territorio e chi è presente nelle istituzioni, che forse negli ultimi tempi, per le ragioni più varie, affidate a considerazioni politologiche, mi pare molto più labile. Ricordo il senatore Manunza con grande affetto per la sua umanità ed esprimo sinceramente questa mia doglianza in termini umani."
MASTELLA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Signor Presidente, lei ha ricordato anche suor Leonella. Vorrei esprimere, pure in questo caso, la nostra partecipazione, sia a livello personale, come cristiano convinto, sia a nome del Governo, la nostra solidarietà laica e istituzionale. Mi auguro che, come ha dichiarato recentemente anche il Sommo Pontefice, continui e possa continuare il dialogo tra le religioni, nonostante questi tragici episodi. Con ciò esprimo in modo evidente la convinzione che non vi sia solitudine del Pontefice nell'esprimere le proprie considerazioni ma, per quanto mi riguarda, vi è vicinanza."
MASTELLA,19/09/2006,Sulla scomparsa del senatore Ignazio Manunza e di Oriana Fallaci. Sull'uccisione a Mogadiscio di suor Leonella Sgorbati,"Infine, per quanto riguarda Oriana Fallaci, vorrei precisare che si possono anche nutrire delle perplessità - le ho nutrite anch'io - in ordine alle opinioni che, soprattutto di recente, la Fallaci aveva manifestato. Da giornalista, anche se modesto evidentemente, mi fa piacere ricordare a quest'Aula che il problema, tra noi e nei confronti della Fallaci, non è condividere le stesse opinioni, ma rispettare le opinioni degli altri. Nel rispetto di un'opinione differente dalla mia, mi inchino ad Oriana Fallaci."
PRESIDENTE,19/09/2006,"Senato, composizione","Informo che la Giunta delle elezioni e delle immunità parlamentari ha comunicato che, occorrendo provvedere ai sensi dell'articolo 19 del decreto legislativo 20 dicembre 1993, n. 533, nonché del parere della Giunta per il Regolamento espresso nella seduta del 7 giugno 2006 all'attribuzione del seggio resosi vacante nella Regione Sardegna a seguito del decesso del senatore Ignazio Manunza, ha riscontrato nella seduta odierna che il candidato che segue immediatamente l'ultimo degli eletti nell'ordine progressivo della lista alla quale apparteneva il predetto senatore è Fedele Sanciu."
PRESIDENTE,19/09/2006,"Senato, composizione",Do atto alla Giunta di questa comunicazione e proclamo senatore Fedele Sanciu. Avverto che da oggi decorre nei confronti del nuovo proclamato il termine di venti giorni per la presentazione di eventuali reclami.
PRESIDENTE,19/09/2006,"Disegni di legge, annunzio di presentazione","Comunico che, in data 15 settembre 2006, è stato presentato il seguente disegno di legge:"
PRESIDENTE,19/09/2006,"Disegni di legge, annunzio di presentazione","«Conversione in legge del decreto-legge 15 settembre 2006, n. 258, recante disposizioni urgenti di adeguamento alla sentenza della Corte di giustizia delle Comunità europee in data 14 settembre 2006 nella causa C-228/05, in materia di detraibilità dell'IVA» (953)."
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Onorevoli colleghi, la Conferenza dei Capigruppo, riunitasi oggi, ha definito a maggioranza il calendario dei lavori dell'Assemblea fino al 28 settembre."
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Come già stabilito prima della pausa estiva, riprenderà da oggi l'esame del disegno di legge recante «Sospensione dell'efficacia di disposizioni in tema di ordinamento giudiziario»."
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Nel corso della seduta pomeridiana di domani, mercoledì 20 settembre, sarà sottoposto alla deliberazione dell'Assemblea il parere contrario della 1 Commissione permanente sui presupposti di costituzionalità del decreto-legge in materia di IVA. Tale votazione prevede la necessaria presenza del numero legale."
PRESIDENTE,19/09/2006,Sui lavori del Senato,Nell'ambito della seduta antimeridiana di giovedì 21 settembre sarà esaminata la relazione della Giunta delle elezioni e delle immunità parlamentari in ordine a una richiesta di autorizzazione a procedere.
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Il calendario della prossima settimana, oltre al seguito degli argomenti non conclusi, prevede la discussione dei disegni di legge, ove conclusi dalle Commissioni competenti, relativi alla ricostituzione delle Commissioni di inchiesta antimafia e sul ciclo dei rifiuti, nonché delle proposte istitutive delle Commissioni monocamerali di inchiesta sugli infortuni sul lavoro e sull'uranio impoverito."
PRESIDENTE,19/09/2006,Sui lavori del Senato,Nella seduta antimeridiana di giovedì 28 settembre sarà discusso il bilancio interno del Senato insieme al rendiconto.
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Infine, per quanto concerne la vicenda Telecom, il Presidente del Consiglio dei ministri ha preannunciato la propria disponibilità a riferire al Parlamento, con modalità ancora da definire, nella giornata di giovedì 28 settembre."
PRESIDENTE,19/09/2006,Sui lavori del Senato,La Conferenza dei Capigruppo tornerà a riunirsi martedì prossimo per un adeguamento del calendario.
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Voglio aggiungere un solo chiarimento, che mi sembra importante. Poiché ci sono state dichiarazioni e interpretazioni su quali modalità, dove e come il 28 settembre il Presidente del Consiglio riferirà sul caso Telecom, io vi comunico - perché per la distanza che c'è abbiamo incaricato il Governo di prendere i contatti portando la richiesta pressante di molti dei Gruppi che su questo problema riferisse direttamente il Presidente del Consiglio - l'unico dato ufficiale su questo punto, che, per evitare confusioni, è stato espresso dal Ministro per i rapporti con il Parlamento."
PRESIDENTE,19/09/2006,Sui lavori del Senato,Il presidente Prodi - comunica il ministro Chiti a nome del Presidente del Consiglio - farà un'informativa a un ramo del Parlamento e saranno poi i Presidenti delle Camere a decidere.
PRESIDENTE,19/09/2006,Sui lavori del Senato,"Questa era una sottolineatura che volevo fare, perché ho letto già diverse interpretazioni sul punto. Questa è la notizia ufficiale."
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,"La Conferenza dei Presidenti dei Gruppi parlamentari, riunitasi oggi con la presenza dei Vice presidenti del Senato e con l'intervento del rappresentante del Governo, ha adottato - ai sensi dell'articolo 53 del Regolamento - il programma dei lavori del Senato per i mesi di settembre, ottobre, novembre e dicembre 2006:"
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Disegno di legge n. 635 - Sospensione dell'efficacia di disposizioni in tema di ordinamento giudiziario
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Disegno di legge n. 762-B - Istituzione di una Commissione parlamentare di inchiesta sul fenomeno della criminalità organizzata mafiosa o similare
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Disegno di legge n. 768-B - Istituzione di una Commissione parlamentare di inchiesta sul ciclo dei rifiuti e sulle attività illecite ad esso connesse
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,"-  XXII, n. 7 - Proposta di inchiesta parlamentare sull'Istituzione di una Commissione parlamentare d'inchiesta sugli infortuni sul lavoro con particolare riguardo alle cosiddette ""morti bianche"""
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,"-  XXII, n. 3 - Proposta di inchiesta parlamentare sull'Istituzione di una Commissione parlamentare di inchiesta sui casi di morte e gravi malattie che hanno colpito il personale italiano impiegato nelle missioni militari all'estero, nei poligoni di tiro e nei siti in cui vengono stoccati munizionamenti, nonché le popolazioni civili nei teatri di conflitto e nelle zone adiacenti le basi militari sul territorio nazionale, con particolare attenzione agli effetti dell'utilizzo di proiettili all'uranio impoverito e della dispersione nell'ambiente di nanoparticelle di minerali pesanti prodotte dalle esplosioni di materiale bellico"
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,"- Disegni di legge nn. 353, 354, 519 e 588 - Istituzione di una Commissione parlamentare di inchiesta sulla situazione dello sport del calcio in Italia e  XXII, n. 8 - Istituzione di una Commissione parlamentare di inchiesta sul calcio professionistico e sulle attività economico-sociali ad esso connesse"
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Disegno di legge n. …. - Istituzione di una Commissione parlamentare di inchiesta sugli effetti dell'amianto
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Disegni di legge di conversione di decreti-legge
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Ratifiche di accordi internazionali
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Documenti di bilancio
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Bilancio interno e rendiconto del Senato
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Documenti definiti dalla Giunta delle elezioni e delle immunità parlamentari
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Mozioni
PRESIDENTE,19/09/2006,Programma dei lavori dell'Assemblea,- Interpellanze ed interrogazioni.
PRESIDENTE,19/09/2006,"del senatore Schifani, reiezione della proposta del senatore Castelli","Nel corso della stessa riunione, la Conferenza dei Presidenti dei Gruppi parlamentari ha altresì adottato - ai sensi dell'articolo 55 del Regolamento - il calendario dei lavori per il periodo dal  19 al 28 settembre 2006:"
PRESIDENTE,19/09/2006,"del senatore Schifani, reiezione della proposta del senatore Castelli","Gli emendamenti ai disegni di legge nn. 762-B (Inchiesta antimafia), 768-B (Inchiesta rifiuti), nonché ai  XXII, n. 7 (Inchiesta infortuni sul lavoro) e XXII, n. 3 (Inchiesta uranio impoverito) dovranno essere presentati entro le ore 19 di giovedì 21 settembre 2006."
SCHIFANI,19/09/2006,"del senatore Schifani, reiezione della proposta del senatore Castelli",Domando di parlare.
PRESIDENTE,19/09/2006,"del senatore Schifani, reiezione della proposta del senatore Castelli",Ne ha facoltà.
SCHIFANI,19/09/2006,"del senatore Schifani, reiezione della proposta del senatore Castelli","Signor Presidente, questo calendario che ci è stato comunicato e che è stato approvato soltanto a maggioranza, pur contenendo l'avvenuto inserimento di alcuni disegni di legge che trovano il consenso dell'opposizione, quale quello relativo all'istituzione delle Commissioni di inchiesta antimafia e sul ciclo dei rifiuti, e pur prevedendo un  parlamentare relativo a un disegno di legge già all'esame dell'Aula, su cui ci ha relazionato il presidente Salvi, relativo alla sospensione dell'entrata in vigore dei decreti più significativi inerenti alla riforma dell'ordinamento giudiziario, non ha trovato il nostro consenso per una motivazione di carattere squisitamente politico."
